1380
0	40	179	0	0	100000
1	56	105	11	14304	17831
2	89	60	8	15410	19749
3	118	186	20	1603	6680
4	43	75	24	5910	8536
5	86	38	12	5125	8133
6	149	119	13	4196	8991
7	146	93	14	9603	12894
8	22	109	8	4553	7531
9	52	121	16	24	720
10	99	120	24	1476	7024
11	194	38	19	14260	17229
12	37	198	3	2493	6434
13	145	104	4	2978	5742
14	16	84	3	315	2826
15	90	95	19	9124	14826
16	88	75	22	455	4347
17	120	154	3	1588	2861
18	142	98	13	12514	15575
19	31	62	19	10159	14642
20	135	8	8	22915	25915
21	173	32	11	1908	5342
22	154	165	15	1545	7785
23	173	93	15	14019	16389
24	67	66	22	259	2410
25	45	169	13	2557	6429
26	125	78	22	17851	22134
27	89	167	16	3463	4971
28	21	48	6	6943	10830
29	51	100	15	791	3393
30	15	63	22	6186	9834
31	140	15	24	6709	10519
32	168	16	14	13	4329
33	167	23	23	3677	7631
34	130	93	12	3579	7611
35	9	11	8	8784	12915
36	75	195	7	4303	8280
37	80	1	14	7554	12732
38	67	54	10	14279	18455
39	105	11	4	19275	24591
40	186	191	20	1455	2634
41	42	199	20	258	2035
42	41	167	24	184	1708
43	166	43	16	1835	6341
44	174	73	14	12391	15554
45	61	48	6	8236	10749
46	44	156	22	21318	23727
47	152	162	11	773	2254
48	177	15	11	1748	4334
49	165	121	13	21431	25376
50	57	57	5	5851	10959
51	192	176	26	169	3245
52	140	71	24	1585	5428
53	173	95	10	10158	13516
54	85	64	24	1262	3764
55	129	197	3	6424	9433
56	136	100	15	4331	9326
57	105	3	19	2448	4752
58	171	138	25	17234	23331
59	34	38	4	9750	15930
60	55	47	5	15605	17999
61	108	178	21	5353	10237
62	157	25	19	2887	6087
63	188	136	14	3994	8161
64	25	116	7	6358	7972
65	156	83	18	19677	23837
66	109	5	19	6363	10381
67	139	16	25	14406	19163
68	100	90	7	15403	17708
69	130	187	25	458	2106
70	86	75	27	3346	5122
71	68	106	14	5919	10181
72	86	120	22	3970	7488
73	105	86	24	11711	17157
74	98	114	4	10437	12837
75	30	117	16	7994	12165
76	147	11	8	115	3595
77	103	191	20	12956	16557
78	48	193	24	23086	26862
79	141	96	24	9137	12514
80	123	1	24	9666	13738
81	124	193	14	15698	20260
82	110	154	22	15095	18648
83	108	131	8	14171	17849
84	173	192	26	7748	12305
85	137	102	9	3491	5688
86	112	6	19	4383	7644
87	98	167	17	21750	25559
88	57	36	13	10525	16202
89	183	56	17	8609	12224
90	199	199	14	12724	16168
91	173	161	3	1266	4524
92	138	32	19	10180	14481
93	179	114	21	1021	4175
94	39	32	10	4068	7097
95	109	84	14	16647	20801
96	133	176	18	3603	5781
97	181	145	25	9943	12655
98	41	102	18	154	3505
99	86	136	16	14722	20122
100	42	18	3	7076	9908
101	70	74	19	625	5344
102	28	52	13	6913	11860
103	110	92	20	176	4816
104	129	94	14	3713	7938
105	61	44	26	9290	11400
106	171	29	8	2101	6648
107	82	104	5	3527	6541
108	193	157	6	8411	11922
109	6	36	14	8709	10868
110	140	156	3	8138	12236
111	68	79	27	1802	5101
112	190	173	22	1312	3761
113	33	139	27	17304	20755
114	90	32	17	13810	19720
115	103	17	4	9577	13500
116	0	10	18	281	3750
117	10	43	4	8510	12159
118	56	64	15	13790	19085
119	26	200	19	680	1828
120	135	182	23	1440	4545
121	198	151	10	1619	7194
122	145	26	27	1321	3715
123	160	15	9	2864	6705
124	50	90	12	3822	7635
125	2	107	27	6636	11496
126	113	189	3	14266	19503
127	28	98	26	76	3579
128	196	8	26	12754	17447
129	154	177	23	11015	15148
130	108	77	24	9606	13329
131	68	129	3	4301	7456
132	64	175	7	935	3343
133	87	108	27	1595	5248
134	12	9	8	2030	6107
135	119	65	19	164	4504
136	94	47	23	5605	9576
137	93	45	8	13996	17824
138	55	91	16	28	1117
139	116	100	11	49	3090
140	155	64	25	9827	12609
141	26	144	18	15273	18183
142	94	93	14	9590	13047
143	96	38	27	15048	20924
144	10	35	19	142	3435
145	137	58	5	1894	2842
146	146	68	14	5920	9061
147	173	148	6	10065	12226
148	194	167	27	21531	24471
149	104	5	21	14025	18055
150	175	101	4	1546	5986
151	9	191	25	7584	9162
152	178	181	5	2884	7637
153	97	30	6	1755	5039
