966
0	40	179	0	0	100000
1	56	105	11	232	2380
2	89	60	8	4151	6231
3	118	186	20	8506	12992
4	43	75	24	6541	11090
5	86	38	12	5332	8203
6	149	119	13	56	2389
7	146	93	14	1524	4373
8	22	109	8	516	4793
9	52	121	16	7819	12328
10	99	120	24	12331	16796
11	194	38	19	5698	8644
12	37	198	3	7698	12627
13	145	104	4	5904	9576
14	16	84	3	429	3930
15	90	95	19	3737	7200
16	88	75	22	7265	12048
17	120	154	3	8929	14559
18	142	98	13	6756	10935
19	31	62	19	210	2797
20	135	8	8	8808	11190
21	173	32	11	10580	13107
22	154	165	15	2837	5963
23	173	93	15	10420	14415
24	67	66	22	1252	3948
25	45	169	13	6778	10117
26	125	78	22	8286	12514
27	89	167	16	9434	13499
28	21	48	6	1060	4349
29	51	100	15	940	4850
30	15	63	22	3540	6644
31	140	15	24	26	2048
32	168	16	14	5445	7668
33	167	23	23	8221	10577
34	130	93	12	2432	4268
35	9	11	8	2303	4957
36	75	195	7	6060	10808
37	80	1	14	41	1398
38	67	54	10	7991	9962
39	105	11	4	257	3855
40	186	191	20	901	2498
41	42	199	20	2524	4563
42	41	167	24	637	2365
43	166	43	16	4144	8677
44	174	73	14	2705	6474
45	61	48	6	2042	3758
46	44	156	22	2665	6502
47	152	162	11	4435	6842
48	177	15	11	8487	9919
49	165	121	13	11094	14600
50	57	57	5	167	3446
51	192	176	26	4900	8186
52	140	71	24	9920	14985
53	173	95	10	1163	4224
54	85	64	24	3658	7675
55	129	197	3	345	2984
56	136	100	15	5096	8780
57	105	3	19	1752	4395
58	171	138	25	11591	14606
59	34	38	4	1087	2981
60	55	47	5	4504	7366
61	108	178	21	1190	2803
62	157	25	19	8866	10618
63	188	136	14	3066	5952
64	25	116	7	733	5278
65	156	83	18	4640	8329
66	109	5	19	7352	11179
67	139	16	25	4324	6867
68	100	90	7	1903	4135
69	130	187	25	8306	12117
70	86	75	27	1883	5547
71	68	106	14	3539	6656
72	86	120	22	10154	14860
73	105	86	24	2229	5192
74	98	114	4	4658	8013
75	30	117	16	2270	6022
76	147	11	8	5952	9711
77	103	191	20	7249	9009
78	48	193	24	3810	8198
79	141	96	24	716	4588
80	123	1	24	879	3661
81	124	193	14	191	2247
82	110	154	22	1274	5773
83	108	131	8	12771	16739
84	173	192	26	5859	10804
85	137	102	9	11352	13909
86	112	6	19	135	1656
87	98	167	17	1286	4760
88	57	36	13	5918	9589
89	183	56	17	7247	10210
90	199	199	14	598	4129
91	173	161	3	1464	4935
92	138	32	19	62	1406
93	179	114	21	13618	17369
94	39	32	10	4102	7074
95	109	84	14	7104	10842
96	133	176	18	496	2616
97	181	145	25	4307	8312
98	41	102	18	2094	7388
99	86	136	16	7401	10246
100	42	18	3	835	4734
101	70	74	19	55	4362
102	28	52	13	9394	14167
103	110	92	20	9540	12416
104	129	94	14	1443	5960
105	61	44	26	8685	9972
106	171	29	8	1847	2965
107	82	104	5	537	2855
108	193	157	6	6534	8909
109	6	36	14	2850	6405
110	140	156	3	2743	6214
111	68	79	27	1363	4992
112	190	173	22	106	1479
113	33	139	27	6520	10152
114	90	32	17	490	4808
115	103	17	4	9403	11175
116	0	10	18	123	4565
117	10	43	4	1010	2774
118	56	64	15	2238	4471
119	26	200	19	4727	7529
120	135	182	23	10351	13809
121	198	151	10	9295	13946
122	145	26	27	10386	14658
123	160	15	9	12260	14285
124	50	90	12	24	3057
125	2	107	27	519	3606
126	113	189	3	3031	6680
127	28	98	26	6519	9473
128	196	8	26	4546	7254
129	154	177	23	8003	11833
130	108	77	24	5088	8679
131	68	129	3	254	3348
132	64	175	7	112	3330
133	87	108	27	4168	8809
134	12	9	8	2916	7607
135	119	65	19	11046	14396
136	94	47	23	200	2929
137	93	45	8	5057	8313
138	55	91	16	4783	9043
139	116	100	11	507	2559
140	155	64	25	6765	9729
141	26	144	-11	1727	5848
142	123	94	-8	12461	16736
143	93	91	-20	9922	13843
144	96	38	-24	11813	16734
145	199	10	-12	10840	14179
146	35	132	-13	9552	14647
147	137	58	-14	5068	8439
148	14	146	-8	3468	6139
149	68	89	-16	9355	13372
150	173	148	-24	14246	17001
151	26	194	-19	13444	16472
152	167	200	-3	12837	16431
153	104	5	-4	12055	16369
154	151	175	-3	6173	8908
155	101	9	-19	15111	17916
156	9	191	-22	10887	13781
157	183	178	-3	14140	17783
158	181	15	-13	8337	11972
159	97	30	-19	7662	11760
160	26	143	-8	13419	15677
161	110	79	-11	14781	17805
162	96	118	-15	4039	7275
163	156	16	-15	12621	16133
164	94	64	-22	6260	7892
165	70	164	-13	5980	9607
166	188	102	-22	11770	15920
167	15	72	-16	10586	14473
168	84	122	-6	9098	12717
169	48	81	-15	6285	9475
170	67	10	-22	8983	12962
171	2	70	-24	1859	5992
172	164	89	-14	9169	12304
173	76	41	-23	13774	15339
174	70	4	-12	6087	9124
175	52	147	-8	2511	5027
176	182	9	-7	6374	9782
177	13	73	-14	4008	7822
178	97	7	-10	8309	10812
179	50	196	-4	3307	7746
180	98	195	-20	2208	7513
181	96	52	-20	3706	6182
182	47	16	-24	5273	8830
183	78	76	-16	10695	14972
184	96	89	-14	7743	10889
185	88	30	-6	12740	14669
186	137	99	-22	12216	16256
187	46	102	-11	12402	15156
188	160	147	-11	10706	13215
189	157	30	-13	12015	16359
190	58	2	-5	6995	11388
191	83	73	-26	4846	9292
192	159	131	-24	13976	16570
193	41	184	-10	3938	7354
194	192	18	-24	12821	14126
195	38	136	-3	24	2552
196	21	164	-15	12000	15054
197	10	104	-19	9100	12855
198	193	187	-25	12862	16726
199	190	145	-4	5689	10378
200	69	138	-5	9324	13274
201	7	28	-21	2950	6206
202	57	107	-19	9005	11292
203	199	39	-14	6186	8904
204	191	104	-7	6297	9740
205	115	116	-18	5074	8053
206	152	13	-19	14308	18491
207	116	115	-25	3664	8375
208	26	59	-7	3871	6151
209	78	49	-25	9160	12651
210	98	109	-27	9006	12491
211	174	69	-14	5851	10417
212	120	110	-22	12780	16521
213	142	142	-24	5196	8635
214	1	164	-4	10938	15557
215	49	78	-16	11993	16328
216	188	22	-8	8029	10777
217	168	170	-20	14453	17563
218	190	66	-24	9903	13088
219	155	116	-24	6400	10560
220	85	120	-24	4124	6943
221	193	51	-14	10380	14382
222	123	85	-22	5035	7096
223	113	154	-8	14389	17155
224	77	93	-26	9172	13613
225	32	140	-9	11695	13695
226	105	176	-19	525	4416
227	104	114	-17	5604	8668
228	155	53	-13	7660	11474
229	61	13	-17	12097	14957
230	100	4	-14	4727	7599
231	176	104	-3	1118	5159
232	10	32	-19	14458	18442
233	190	59	-21	12603	18166
234	167	92	-10	8100	10061
235	148	198	-14	13541	17239
236	9	0	-18	1255	6116
237	8	85	-25	8928	12068
238	88	126	-18	8488	12421
239	176	23	-16	10819	12969
240	0	94	-3	10985	13695
241	92	153	-19	3434	6614
242	121	8	-13	13768	17691
243	154	33	-20	11312	12748
244	109	26	-14	8690	10607
245	190	48	-26	12338	14299
246	12	113	-8	2633	5689
247	194	35	-5	10768	14659
248	27	196	-6	9999	13531
249	126	115	-14	11843	16587
250	81	131	-3	8864	13306
251	116	93	-27	5980	9617
252	120	32	-22	6331	9303
253	171	25	-27	12853	15393
