1242
0	40	179	0	0	100000
1	56	105	11	10892	14756
2	89	60	8	1895	4148
3	118	186	20	468	3190
4	43	75	24	11606	15308
5	86	38	12	9951	13727
6	149	119	13	840	3963
7	146	93	14	592	5133
8	22	109	8	69	1949
9	52	121	16	8594	14412
10	99	120	24	959	4981
11	194	38	19	150	2909
12	37	198	3	1724	4692
13	145	104	4	11785	17150
14	16	84	3	9591	11919
15	90	95	19	7808	11326
16	88	75	22	13168	17915
17	120	154	3	302	2762
18	142	98	13	2637	7776
19	31	62	19	564	3874
20	135	8	8	17848	23158
21	173	32	11	2984	6899
22	154	165	15	788	2241
23	173	93	15	125	3272
24	67	66	22	8390	11986
25	45	169	13	3303	6053
26	125	78	22	14377	18557
27	89	167	16	13866	17099
28	21	48	6	11627	13800
29	51	100	15	8888	11492
30	15	63	22	1944	6447
31	140	15	24	864	6607
32	168	16	14	10802	14383
33	167	23	23	4435	8899
34	130	93	12	3572	7399
35	9	11	8	1156	3798
36	75	195	7	17879	23139
37	80	1	14	6255	12209
38	67	54	10	5996	10877
39	105	11	4	6515	11311
40	186	191	20	16570	19405
41	42	199	20	3490	8015
42	41	167	24	797	3807
43	166	43	16	4361	8646
44	174	73	14	1481	3863
45	61	48	6	20820	23692
46	44	156	22	1276	4945
47	152	162	11	16299	19450
48	177	15	11	5706	9196
49	165	121	13	3372	8828
50	57	57	5	16259	21575
51	192	176	26	748	2364
52	140	71	24	6638	8701
53	173	95	10	2319	6008
54	85	64	24	1505	5949
55	129	197	3	7127	11048
56	136	100	15	84	3239
57	105	3	19	11286	16177
58	171	138	25	4578	7833
59	34	38	4	2765	5341
60	55	47	5	880	5121
61	108	178	21	4	4088
62	157	25	19	3352	7001
63	188	136	14	4947	7357
64	25	116	7	13759	17491
65	156	83	18	2743	7766
66	109	5	19	10242	16229
67	139	16	25	7943	12011
68	100	90	7	5711	8195
69	130	187	25	11836	15230
70	86	75	27	523	6051
71	68	106	14	9838	14845
72	86	120	22	633	1677
73	105	86	24	2137	4513
74	98	114	4	10561	12969
75	30	117	16	7078	11047
76	147	11	8	7509	11532
77	103	191	20	335	3248
78	48	193	24	2	1945
79	141	96	24	14020	16683
80	123	1	24	4588	7167
81	124	193	14	359	4670
82	110	154	22	1960	6834
83	108	131	8	481	2057
84	173	192	26	4607	9816
85	137	102	9	8826	14453
86	112	6	19	14191	17909
87	98	167	17	12837	17982
88	57	36	13	19497	22968
89	183	56	17	6152	11136
90	199	199	14	128	1758
91	173	161	3	93	4416
92	138	32	19	16025	19714
93	179	114	21	16807	19222
94	39	32	10	7237	12498
95	109	84	14	6184	9400
96	133	176	18	13380	15218
97	181	145	25	5686	8171
98	41	102	18	9983	14477
99	86	136	16	14980	19351
100	42	18	3	8799	12760
101	70	74	19	11996	15142
102	28	52	13	12710	15613
103	110	92	20	900	6199
104	129	94	14	14955	19004
105	61	44	26	11448	14745
106	171	29	8	3560	6773
107	82	104	5	281	2445
108	193	157	6	24	2507
109	6	36	14	122	2886
110	140	156	3	238	4098
111	68	79	27	502	2657
112	190	173	22	9169	12769
113	33	139	27	4503	8623
114	90	32	17	2656	7714
115	103	17	4	2017	5549
116	0	10	18	10913	14141
117	10	43	4	7656	10557
118	56	64	15	4967	10193
119	26	200	19	1717	6326
120	135	182	23	7042	12692
121	198	151	10	2194	4037
122	145	26	27	718	4017
123	160	15	9	1840	4705
124	50	90	12	3058	7320
125	2	107	27	6546	11034
126	113	189	3	13278	15496
127	28	98	26	11270	12622
128	196	8	26	16509	19504
129	154	177	23	1194	5799
130	108	77	24	7722	9301
131	68	129	3	7468	9516
132	64	175	7	3724	8334
133	87	108	27	16681	20558
134	12	9	8	85	2512
135	119	65	19	783	3155
136	94	47	23	1260	3191
137	93	45	8	3582	8173
138	55	91	16	427	4030
139	116	100	11	9465	13671
140	155	64	25	4373	9678
141	26	144	18	4518	9272
142	94	93	14	991	3265
143	96	38	27	3836	7686
144	10	35	19	9135	14537
145	137	58	5	393	3823
146	146	68	14	8803	10807
147	173	148	6	12278	17666
