1035
0	40	179	0	0	100000
1	56	105	11	4178	8842
2	89	60	8	200	3430
3	118	186	20	3693	7753
4	43	75	24	2386	6133
5	86	38	12	3754	6417
6	149	119	13	6812	11234
7	146	93	14	9173	12289
8	22	109	8	11298	16326
9	52	121	16	5475	8482
10	99	120	24	8316	13160
11	194	38	19	12012	14409
12	37	198	3	4625	9357
13	145	104	4	2359	6758
14	16	84	3	875	3214
15	90	95	19	9785	12627
16	88	75	22	6632	10466
17	120	154	3	7125	11789
18	142	98	13	877	2477
19	31	62	19	6530	10365
20	135	8	8	481	3527
21	173	32	11	683	1716
22	154	165	15	13577	16554
23	173	93	15	10271	13505
24	67	66	22	207	1602
25	45	169	13	129	2480
26	125	78	22	389	5954
27	89	167	16	573	2520
28	21	48	6	6235	11532
29	51	100	15	6832	10303
30	15	63	22	9360	10906
31	140	15	24	2924	7189
32	168	16	14	10118	15214
33	167	23	23	536	3463
34	130	93	12	2030	5640
35	9	11	8	338	1646
36	75	195	7	12466	15904
37	80	1	14	3010	6184
38	67	54	10	2781	6274
39	105	11	4	3521	7222
40	186	191	20	13487	17810
41	42	199	20	431	2525
42	41	167	24	5536	8743
43	166	43	16	713	4269
44	174	73	14	6716	9289
45	61	48	6	2315	5394
46	44	156	22	12538	15334
47	152	162	11	6021	9987
48	177	15	11	3291	7591
49	165	121	13	4337	8235
50	57	57	5	1814	5367
51	192	176	26	5453	9445
52	140	71	24	6044	8058
53	173	95	10	4110	6080
54	85	64	24	3384	7177
55	129	197	3	746	4090
56	136	100	15	213	2268
57	105	3	19	938	4352
58	171	138	25	8498	12456
59	34	38	4	95	4369
60	55	47	5	9801	14272
61	108	178	21	13391	18762
62	157	25	19	11173	14900
63	188	136	14	879	3478
64	25	116	7	2978	7536
65	156	83	18	2273	4944
66	109	5	19	10817	15023
67	139	16	25	2678	6280
68	100	90	7	468	2028
69	130	187	25	5512	10221
70	86	75	27	184	1693
71	68	106	14	817	4429
72	86	120	22	165	2600
73	105	86	24	790	4662
74	98	114	4	7859	12616
75	30	117	16	1183	4436
76	147	11	8	4941	8481
77	103	191	20	237	2272
78	48	193	24	3598	8988
79	141	96	24	13825	17578
80	123	1	24	1129	6119
81	124	193	14	353	2721
82	110	154	22	7788	10574
83	108	131	8	699	2505
84	173	192	26	5313	8984
85	137	102	9	527	3975
86	112	6	19	2829	7422
87	98	167	17	9834	12224
88	57	36	13	8940	13081
89	183	56	17	1646	5659
90	199	199	14	5358	7739
91	173	161	3	239	4940
92	138	32	19	1961	6191
93	179	114	21	2679	6647
94	39	32	10	95	1529
95	109	84	14	11437	15066
96	133	176	18	2932	7089
97	181	145	25	2205	5357
98	41	102	18	704	3721
99	86	136	16	12526	15533
100	42	18	3	1239	3793
101	70	74	19	507	4270
102	28	52	13	414	2849
103	110	92	20	9249	10961
104	129	94	14	9582	14840
105	61	44	26	418	4032
106	171	29	8	476	2473
107	82	104	5	11423	14240
108	193	157	6	7002	10813
109	6	36	14	445	4261
110	140	156	3	8207	12320
111	68	79	27	5889	9704
112	190	173	22	8029	12128
113	33	139	27	379	4169
114	90	32	17	1370	4577
115	103	17	4	1150	5621
116	0	10	18	21	1383
117	10	43	4	7156	11473
118	56	64	15	659	1569
119	26	200	19	8111	11534
120	135	182	23	1503	5169
121	198	151	10	4728	9865
122	145	26	27	4841	6948
123	160	15	9	11999	15932
124	50	90	12	1523	4491
125	2	107	27	5604	10940
126	113	189	3	8714	11483
127	28	98	26	11683	15429
128	196	8	26	3354	6336
129	154	177	23	1509	5137
130	108	77	24	1535	5235
131	68	129	3	992	2247
132	64	175	7	1234	3230
133	87	108	27	10291	13451
134	12	9	8	2705	5176
135	119	65	19	4990	8883
136	94	47	23	2869	6572
137	93	45	8	317	4783
138	55	91	16	2812	7657
139	116	100	11	8731	11247
140	155	64	25	4587	7691
141	26	144	18	1036	3839
142	94	93	14	253	2822
143	96	38	27	8175	11978
144	10	35	19	9593	11294
145	137	58	5	11340	15704
146	146	68	14	9774	13681
147	173	148	6	439	3812
148	194	167	27	286	2188
149	104	5	21	2368	5264
150	175	101	4	3140	7021
151	9	191	-11	5812	9365
152	183	178	-8	3729	7797
153	181	15	-20	11283	13222
154	97	30	-24	2050	6063
155	26	143	-12	8609	12706
156	110	79	-13	8919	10772
157	96	118	-14	13206	17440
158	156	16	-8	14744	20066
159	94	64	-16	6784	10748
160	70	164	-24	9388	12838
161	188	102	-19	14743	18950
162	15	72	-3	8419	11551
163	84	122	-4	9471	11894
164	48	81	-3	8341	13477
165	67	10	-19	15089	20241
166	2	70	-22	8323	11771
167	164	89	-3	12063	16651
168	76	41	-13	2441	7221
169	70	4	-19	8509	12743
170	52	147	-8	7026	9964
171	182	9	-11	12085	17550
172	13	73	-15	16535	20392
173	97	7	-15	13180	17294
174	50	196	-22	4395	7957
175	98	195	-13	2210	4209
176	96	52	-22	3914	7041
177	47	16	-16	12092	16278
178	78	76	-6	9590	15038
179	96	89	-15	9888	12095
180	88	30	-22	13908	16504
181	137	99	-24	5426	8814
182	46	102	-14	13008	16932
183	160	147	-23	1414	5213
184	157	30	-12	10318	12804
185	58	2	-8	2185	5948
186	83	73	-7	11841	15392
187	159	131	-14	13912	18496
188	41	184	-10	15593	17949
189	192	18	-4	15910	17738
190	38	136	-20	16307	18011
191	21	164	-20	7436	10826
192	10	104	-24	5972	10099
193	193	187	-16	14395	17961
194	190	145	-14	13845	16890
195	69	138	-6	14997	19324
196	7	28	-22	14982	16507
197	57	107	-11	5887	9692
198	199	39	-11	15075	17803
199	191	104	-13	12009	15664
200	115	116	-5	10138	14414
201	152	13	-26	13379	18310
