759
0	40	179	0	0	100000
1	56	105	11	386	4524
2	89	60	8	1013	5154
3	118	186	20	4604	7117
4	43	75	24	2337	5220
5	86	38	12	5414	7195
6	149	119	13	3730	5739
7	146	93	14	868	2625
8	22	109	8	4290	7840
9	52	121	16	7724	10703
10	99	120	24	7808	11943
11	194	38	19	417	2560
12	37	198	3	201	3006
13	145	104	4	485	4061
14	16	84	3	3169	7505
15	90	95	19	48	3601
16	88	75	22	755	2440
17	120	154	3	4319	6480
18	142	98	13	423	2477
19	31	62	19	63	2361
20	135	8	8	6311	7711
21	173	32	11	2889	5890
22	154	165	15	1468	3306
23	173	93	15	664	4862
24	67	66	22	6194	10046
25	45	169	13	80	1664
26	125	78	22	3331	6466
27	89	167	16	196	2183
28	21	48	6	50	2402
29	51	100	15	2601	5354
30	15	63	22	3453	8147
31	140	15	24	7700	11893
32	168	16	14	8504	11013
33	167	23	23	2511	6469
34	130	93	12	2613	6018
35	9	11	8	890	3982
36	75	195	7	91	1117
37	80	1	14	4925	7204
38	67	54	10	9709	12990
39	105	11	4	3717	7504
40	186	191	20	507	4611
41	42	199	20	5595	9224
42	41	167	24	764	5222
43	166	43	16	602	2622
44	174	73	14	349	2119
45	61	48	6	1067	3394
46	44	156	22	8896	12469
47	152	162	11	468	4773
48	177	15	11	671	1705
49	165	121	13	7066	12240
50	57	57	5	984	4528
51	192	176	26	1469	2762
52	140	71	24	6195	10188
53	173	95	10	2946	6280
54	85	64	24	3975	6968
55	129	197	3	3997	7132
56	136	100	15	568	3599
57	105	3	19	1258	4710
58	171	138	25	8983	11111
59	34	38	4	4718	8060
60	55	47	5	6485	9512
61	108	178	21	3749	6127
62	157	25	19	1843	3763
63	188	136	14	518	4422
64	25	116	7	62	2408
65	156	83	18	915	4476
66	109	5	19	6735	9719
67	139	16	25	7250	11124
68	100	90	7	6272	10025
69	130	187	25	107	2528
70	86	75	27	3455	7544
71	68	106	14	1066	2888
72	86	120	22	5183	7892
73	105	86	24	79	2122
74	98	114	4	394	3377
75	30	117	16	3605	6956
76	147	11	8	1246	5144
77	103	191	20	4711	7935
78	48	193	24	241	2336
79	141	96	24	3623	5508
80	123	1	24	1579	5701
81	124	193	14	4547	6417
82	110	154	22	198	2053
83	108	131	8	432	3951
84	173	192	26	722	4111
85	137	102	9	515	1274
86	112	6	19	9491	12274
87	98	167	17	718	2883
88	57	36	13	4680	7504
89	183	56	17	718	2832
90	199	199	14	3267	6236
91	173	161	3	3545	6243
92	138	32	19	40	1390
93	179	114	21	5778	10321
94	39	32	10	5075	9002
95	109	84	14	457	2609
96	133	176	18	7964	10137
97	181	145	25	845	3326
98	41	102	18	9055	13560
99	86	136	16	135	1185
100	42	18	3	6417	9217
101	70	74	19	1760	3810
102	28	52	13	401	4139
103	110	92	20	255	2476
104	129	94	14	2165	5555
105	61	44	26	2312	4190
106	171	29	8	2170	4717
107	82	104	5	440	5500
108	193	157	6	10109	13502
109	6	36	14	5640	9913
110	140	156	3	1788	4450
111	68	79	-11	6572	10904
112	196	190	-8	6193	7987
